id,title,subtitle,level,links,quadrant,summary,descriptions,titles,titre,auteur,duree,type
a209e76a721a7f00cfe1f4c8fdad021e,parties prenantes,1. qui gouverne bitcoin ?,2,https://www.youtube.com/watch?v=LJmj8jcXoxU,comment bitcoin change societe,"Le texte aborde la gouvernance par le protocole, en se basant sur des travaux antérieurs de Filippi et Love. Il met en lumière comment Bitcoin intègre des règles dans son code protocolaire pour structurer son réseau et garantir la sécurité des transactions.","Gouvernance par le protocole, Structuration du réseau Bitcoin, Modifications du code informatique, Pouvoir de modification du code, Communautés du libre, Forges logicielles, Théorie sociologique des techniques, Protocole informatique, Composition de rapports de force, Arbitrages et compromis, Évolution de Bitcoin, Modes de coordination, Anthropologie de la monnaie, Monnaie de crédit, Promesse sociale de la monnaie, Construction de la confiance distribuée","""Bitcoin : Gouvernance Protocole et Sécurité Transactionnelle""",La gouvernance socio-politique de Bitcoin (2ème partie),bitcoin fr,01:41:35,Video Youtube
86092bfb23711761d8b83743441cb4a3,parties prenantes,2. focus sur les  noeuds,2,https://www.youtube.com/watch?v=fNk7nYxTOyQ,comment bitcoin change societe,Le texte discute des équipements miniers et de la puissance de hachage (Pico hash) actuelle d'environ 3500 Pico harsh. Il soulève l'absence de discussions sur le nombre et la technologie des nœuds utilisés. Il aborde le rôle des nœuds dans le protocole minier et met en lumière l'importance de se concentrer sur l'enchaînement plutôt que sur l'extraction minière.,"Équipements de minage, Pico hash, Nombre de nœuds et technologie utilisée, Rôle des nœuds dans le protocole, Technologie minière, Protocole BGP (Border Gateway Protocol), Nœuds comme serveurs dans le réseau Bitcoin, Nœuds de validation complète, Vérification indépendante des transactions, Autonomie financière, Règles de consensus et vérification indépendante","""Équipements miniers, puissance de hachage et rôle des nœuds : Vers une approche centrée sur l'en",Bitcoin Q&A: What is the Role of Nodes?,aantonop,00:08:17,Video Youtube
7a5818144607b12019b8195faa47b23e,parties prenantes,2. focus sur les  noeuds,2,https://www.youtube.com/watch?v=lK-OMq43nxA,comment bitcoin change societe,"L'interlocuteur possède et gère plusieurs nœuds complets Bitcoin, certains étant des nœuds pruned. Il a adopté cette pratique depuis ses débuts dans le domaine de Bitcoin.","Node configuration, Full nodes, Pruned nodes, Blockchain transactions, Validation, Archival nodes, UTXO database, Electrum public server, Wallet interaction, Programmatic interaction, Blockchain analysis, Transaction examination, Node security, Authentication mechanisms, Packet filtering, Port filtering, RPC interfaces, IP and TOR networks, Data serving, Bandwidth costs, Cloud systems, Dedicated computers, Internet connections, Support options","""Expert Bitcoin: Gestion de Nœuds Complets et Pruned""",Do You Run a Bitcoin Full Node? [Monthly Costs & Basic Node Configuration in 2 Min],aantonop,00:02:56,Video Youtube
b570364d39b582e021c0c35868e04b74,parties prenantes,2. focus sur les  noeuds,2,https://www.youtube.com/watch?v=oX0Yrv-6jVs,comment bitcoin change societe,"Il est important pour un utilisateur de Bitcoin de faire fonctionner un nœud complet pour vérifier les transactions et confirmer les paiements, plutôt que de se fier uniquement à des explorateurs de blocs en ligne.","Importance d'utiliser un nœud complet pour les utilisateurs de Bitcoin, Méthodes pour confirmer une transaction, Risques liés à l'utilisation de block explorers, Responsabilité de la validation des transactions, Modèle de confiance et délégation de responsabilité, Avantages de posséder et exécuter son propre nœud, Décentralisation dans Bitcoin, Conséquences de la centralisation des mineurs, Fabrication et propriété du matériel de minage, Géographie des activités de minage, Décentralisation des pools de minage, Importance de la décentralisation des nœuds dans différents","""Pourquoi il est essentiel d'utiliser un nœud complet pour Bitcoin""",Bitcoin Q&A: Why Running a Node is Important,aantonop,00:16:22,Video Youtube
a9fea47c218c19838a27bb749032cdac,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=neEQzEQzmPQ,comment bitcoin change societe,"La formation Minage 201 explore en profondeur les bases du minage de Bitcoin, avec une première section théorique accompagnée par Ajelex. L'objectif est de clarifier le fonctionnement de cette industrie mystérieuse, en abordant notamment le processus, les machines impliquées et les raisons derrière son fonctionnement.","Formation Minage 201, Fondamentaux du minage de Bitcoin, Discussion théorique avec Ajelex, Fonctionnement du minage, Machine, électricité, argent magique, Pool de minage, décentralisation, régulation, Projet Attakaï, S9, aspects pratiques, Explication du minage avec analogies, Puzzle, mineurs, validation, blockchain, Récompenses en bitcoins, réduction progressive, Frais de transaction, enchères, inclusion dans le bloc, Génération de nouveaux bitcoins, 6,25 bitcoins, frais de transaction, Sous-thèmes du minage : difficulté, économie,","""Découverte approfondie du minage de Bitcoin avec Ajelex""","Qu'est-ce que le minage de bitcoin ? [Minage 201, part 1]",Découvre Bitcoin,00:20:37,Video Youtube
a95e71fcfe2a5e97bc5d5a321f7a31cb,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=MtpYX6oREbY,comment bitcoin change societe,"Le Bitcoin est expliqué dans cette émission, avec des aspects à clarifier comme abordé précédemment par Alexandre Slatchenko. Il a discuté du côté noble de cette cryptomonnaie, soulignant la distinction entre ceux qui jouent du piano et ceux qui le transportent.","Bitcoin, Alexandre Slatchenko, Sébastien Gouspillon, Mining de Bitcoin, Réseau Bitcoin, Consommation d'électricité, Compétition mondiale des mineurs, Recherche de mégawatts perdus, Décentralisation de l'électricité, Centrales ENR, Réseaux de distribution, Développement de l'électricité en Afrique et en Asie du Sud-Est","""Décryptage du Bitcoin: Joueurs de Piano ou Transporteurs?""",Bitcoin: Charles Gave reçoit Sébastien Gouspillou spécialiste du mining et du trading,Institut des Libertés-Charles Gave ,01:04:48,Video Youtube
96ad95c01bd028aa14163a7340130c5e,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=HUmAQiLgf4E,comment bitcoin change societe,"Le texte discute de la comparaison entre Mike Horn et Indiana Jones, évoquant l'idée d'envahir le monde avec la monnaie chinoise pour la positionner comme une monnaie mondiale rivale du dollar.","Bitcoin, Mineur, Cryptomonnaie, Transactions, Compétition, Validation, Réseau de blockchain, Sécurité, Expertise informatique, Électricité, Minage, Création monétaire","""Mike Horn et Indiana Jones : La montée de la monnaie chinoise comme rivale du dollar""","Le bitcoin, c'est l'avenir, et il se joue maintenant [Sébastien GOUSPILLOU]",Grand Angle,01:42:49,Video Youtube
cf100d59b2fc9d12a70f70ade2ba206c,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=AxjUF77pUoc,comment bitcoin change societe,"La vidéo aborde les différences entre les méthodes de consensus Proof of Work et Proof of Stake dans la technologie blockchain. L'auteur souligne que le Proof of Stake pourrait ne pas offrir autant de robustesse que le Proof of Work. Suite à la demande des spectateurs, une vidéo explicative sur ce sujet est prévue.","Cryptomonnaies, Méthodes de consensus (Proof of Work, Proof of Stake), Sécurité du réseau, Concept du Proof of Work, Mineurs et nœuds, Gouvernance du protocole, Décentralisation, Accessibilité des nœuds, Taille de la blockchain, Nombre de nœuds Bitcoin, Importance de Bitcoin","""Comparaison de la robustesse entre Proof of Work et Proof of Stake : Analyse approfondie dans la technologie blockchain""",Pourquoi Le Proof Of Work Est + Solide Que Le Proof Of Stake🛡️,Jon Black,00:14:54,Video Youtube
9ad9b6cb616c5ca8b8ea6100f8a2871c,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=RbkLz9C39y0&list=PL2jAZ0x9H0bQFY6wIbQfnrnIlqMcSHd6X&index=14,comment bitcoin change societe,"Robert Reed Love du spectacle ""Qu'est-ce que l'argent"" souligne l'importance du bitcoin comme un actif crucial du 21e siècle. Il met en avant NYDIG comme une entreprise clé dans le domaine du bitcoin, travaillant à apporter une sécurité financière à tous en professionnalisant et sophistiquant le marché du bitcoin. NYDIG est présenté comme un acteur majeur qui libère en toute sécurité le potentiel du bitcoin.","Bitcoin, Nydig, Financial security, Professionalization, Bitcoin marketplace, Institutional adoption, Proof-of-work security model, Digital property network, Miners and nodes, Network integrity and durability, Protocol mutation, Hostile attacks, Immortality of the network, Seven layers of security, Energy layer, Technology layer, Political layer, Financial layer, Network layer, Spatial layer, Temporal layer, Energy consumption, Bitcoin mining, Energy industry partnerships, Value of energy to Bitcoin","""NYDIG : Libérer le potentiel du bitcoin pour la sécurité financière du 21e siècle""",Bitcoin’s Seven Layers of Security #1 | The Saylor Series | Episode 14 (WiM056),Robert Breedlove,01:18:41,Video Youtube
93be3986564f5692e8e59493254bd2e7,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=WvUE_Yvktwk,comment bitcoin change societe,"Robert Reed Love, de l'émission ""Whatis Money Show"", souligne l'importance de détenir du bitcoin au 21e siècle. Il met en avant NYDIG, une entreprise clé dans le domaine du bitcoin, qui vise à assurer la sécurité financière pour tous en apportant professionnalisme et sophistication sur le marché. NYDIG est présenté comme un acteur majeur qui ouvre de nouvelles perspectives en exploitant le potentiel du bitcoin en toute sécurité.","Bitcoin comme actif clé du 21e siècle, Nydigknightig et sa mission de sécurité financière, Services offerts par Nydigknightig (OTC, emprunts, garde sécurisée, gestion d'actifs, etc.), Sécurité de Bitcoin à travers différentes couches, Recrutement de capitaux extérieurs par les mineurs de Bitcoin, Investisseurs conventionnels s'intéressant aux sociétés minières de Bitcoin, Rôle stabilisateur des investisseurs traditionnels dans le réseau Bitcoin, Recrutement d'investisseurs par Bitcoin à travers des sociétés minières, Importance du capital intens","""NYDIG : Révolution du Bitcoin pour la Sécurité Financière""",Bitcoin’s Seven Layers of Security #2 | The Saylor Series | Episode 15 (WiM059),Robert Breedlove,01:14:58,Video Youtube
d274f4ebfdf77a28c4b49a051ece67b0,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=HqNGd_LclCQ,comment bitcoin change societe,"Le texte discute de l'importance de la confiance, associée à la solidité et à la loyauté, dans le domaine de la mode chez Chanel. Il met en avant la nécessité d'avoir confiance non seulement dans les algorithmes, mais aussi dans les êtres humains.","Confiance, loyauté, solidité, Chanel, Bluejays, Dépenses énergétiques, Solidité algorithmique, Confiance dans les êtres humains, Bitcoin, preuve du travail, décentralisation, Monnaie, valeur, coffre-fort, Souveraineté numérique, souveraineté d'état, Ordre westphalien, droit international, Émergence de la souveraineté, États, privilèges, droits de courtoisie, réciprocité","""Confiance et Solidité chez Chanel: L'Équilibre entre Algorithmes et Êtres Humains""",Une plongée dans l'histoire de la preuve de travail [Jacques Favier],Grand Angle Crypto,00:19:27,Video Youtube
4691831513ccc56f2e28aec08a38d186,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=c9oL9GrgOaw,comment bitcoin change societe,"Le Dr Adam Back est un invité majeur dans le domaine du bitcoin, connu pour avoir inventé la preuve de travail, un élément clé du code source du bitcoin. Il a été référencé par Satoshi Nakamoto pour ses contributions majeures à la faisabilité de la blockchain. En plus de ses travaux initiaux, il est le co-fondateur et PDG de Blockstream.","Bitcoin, Dr. Adam Back, Proof of Work, Satoshi Nakamoto, Blockstream, Mining capacity, Bitcoin ecosystem, Bitcoin contango trade, Cryptography, Privacy, Spam, Remailer, Usenet technology, Denial of service, Cypherpunks, Internet driver's license, Electronic cash, Centralized protocols, Banking partners, Double spenders, Credit card merchant processing","""Dr Adam Back : L'Inventeur de la Preuve de Travail et Co-fondateur de Blockstream""",BTC022: Dr. Adam Back & Bitcoin's Proof of Work,Preston Pysh,01:04:20,Video Youtube
72a54ed50ddc74c172d130f6c931c02d,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=c9MvtGJsEvY&t=2438s,comment bitcoin change societe,"L'interview de Théo, spécialisé en mathématiques, abordera des sujets avancés comme Bitcoin, Lightning Network et divers protocoles. Roxy a organisé cette interview pour explorer des concepts plus complexes à la fin de sa formation.","Interview avec Théo Panta Amis, Spécialisation en mathématiques, Bitcoin et Lightning Network, Protocoles et cryptographie, Découverte de Bitcoin en 2009, Intérêt pour la vulgarisation scientifique, Évolution de l'intérêt pour les technologies, Sécurisation des mots de passe, Utilisation de cartes à puce (smart cards), Ledger Nano S, Protocoles de double facteur d'authentification, Libra (Facebook), Innovations en matière de paiement et de cryptomonnaies","""Exploration des Concepts Avancés en Mathématiques Financières : Bitcoin, Lightning Network et Protocoles""",Interview de Théo Pantamis [Crypto 301],Découvre Bitcoin,01:22:05,Video Youtube
0e7b7afeac7613609d11ccffb2b2cfc8,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),2,https://www.youtube.com/watch?v=5TZnMWWgolc,comment bitcoin change societe,"Le texte discute de la conversation entre Preston Pysh et Harry Sudock sur l'industrie minière de Bitcoin. Les sujets abordés incluent la migration du matériel minier hors de la Chine, ses implications potentielles, et une discussion générale sur le secteur minier.","Bitcoin mining industry, Hardware migration from China, Business of mining, Harry Sudock's background, FinTech industry, Operational alpha for clients, Financial system insights, Bitcoin exposure journey, Bitcoin trading swings, Bitcoin career decision, Future of balance sheets, Free cash flow importance, Balance sheet compounding, Making balance sheet great again","""Analyse approfondie de l'industrie minière de Bitcoin : Migration du matériel et implications""",BTC036: Bitcoin Mining Update w/ Harry Sudock,Preston Pysh,00:57:51,Video Youtube
c4e3abba8e411bdba8de7f4d2df61475,reseau lightning,1.  fonctionnement du lightning network,2,https://www.youtube.com/watch?v=r5aYWwNXJIg,comment bitcoin change societe,"Le réseau Bitcoin peut gérer jusqu'à sept transactions par seconde, visant à atteindre des milliers de transactions. Bien que Bitcoin soit souvent associé à un rôle d'or numérique, il possède une capacité de traitement significative.","Réseau Bitcoin, Capacité de transactions, Lightning Network, Canaux de paiement, Mise à l'échelle du réseau, Satoshi, Microtransactions, Confidentialité des transactions, Validation des transactions","""La Capacité de Traitement du Réseau Bitcoin: Vers des Milliers de Transactions""",Le Lightning Network : qu'est-ce que c'est et comment ça marche ?,Cryptoast - Le média Crypto,00:13:26,Video Youtube
1c02fa4424f34001fa57924b678b82b3,reseau lightning,1.  fonctionnement du lightning network,2,https://www.youtube.com/watch?v=Yg8VeeD9Mkw,comment bitcoin change societe,"Le Réseau Lightning 6 facilite le stockage d'argent de manière permanente, similaire à un portefeuille. Il s'agit d'un moyen pratique pour effectuer de petites dépenses tout en laissant vos économies en sécurité ailleurs.","Lightning Network, Porte-monnaie, Transactions Bitcoin, Décentralisation, Sécurité, Scalabilité, Réseau parallèle à Bitcoin, Limitations de Bitcoin, Couche de base, Deuxième couche, Protocole open source, Transactions en Bitcoin, Sécurité des transactions, Cryptographie asymétrique, Mécanisme anti-triche, Fraudes, Réseau Lightning, Frais de transaction","""Stockage d'argent sécurisé avec le Réseau Lightning 6""",L’ambitieuse promesse du Lightning network : paiements ultra-rapides et gratuits à l'international,Grand Angle Crypto,00:22:02,Video Youtube
4f8c33de4e9b1dbd46ebdc6f30929e1e,l'ecosysteme du protocole bitcoin,1. vue d'ensemble de l'ecosysteme,2,https://www.youtube.com/watch?v=8eUWm08OXsw,comment bitcoin change societe,"Nicolas Cantu, fondateur de Forren Key, a ouvert une conférence sur l'énergie et les layers, remerciant les participants pour leur présence matinale. La discussion portera sur ces thèmes et les réalisations passées de l'orateur seront abordées.","Nicolas Cantu, fondateur de Forren Key, Conférence sur l'énergie et les layers, Architecture en couches, Principes de Bitcoin, Besoins et contraintes en architecture, Résilience et sécurité, Structuration des couches d'architecture, Production, distribution, circulation, formats, Sécurité et énergie, Distribution de la sécurité, Clés cryptographiques","""Conférence sur l'énergie et les layers par Nicolas Cantu, fondateur de Forren Key""",Besoin énergétique du Bitcoin par layer [Nicolas Cantu] #SurfinBitcoin22,Surfin' Bitcoin,00:32:19,Video Youtube
b44f30e3c330c0e074600b60810ece34,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,https://www.youtube.com/watch?v=ipBSTuxMlLc,comment bitcoin change societe,"Le réseau liquide est une « sidechain » de Bitcoin, qui est essentiellement une autre blockchain liée à Bitcoin. Contrairement à d'autres sidechains, celle-ci n'a pas sa propre devise native, utilisant plutôt du Bitcoin. Les sidechains permettent de verrouiller des bitcoins sur la chaîne principale et de les déverrouiller sur la sidechain, offrant ainsi de nouvelles capacités et propriétés sans créer de nouvelle monnaie.","Liquid Network, Sidechain, Bitcoin, Lightning Network, One-to-one relationship, Liquid Bitcoin, Block times, Confidential transactions, Tokens, Stable coins, Securities, Blockstream AMP, Policy server, Accredited investor, Qualified investor, White list, Volcano bond, Blockstream Mining Note (BMN) token, Hashrate, Pixmatic, Infinite Fleet, Exo token, Permissioned assets, Tracked assets, Confidentiality","""Le Réseau Liquide : Une Sidechain de Bitcoin Sans Nouvelle Monnaie""",What Is the Liquid Network?,Blockstream,00:03:07,Video Youtube
33c016150d42a229bb9d055cb1279ba1,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,https://www.youtube.com/watch?v=V7SAiJPkZRo,comment bitcoin change societe,"Le texte aborde les aspects techniques et financiers des obligations Bitcoin, en mettant en lumière l'importance du réseau Liquid dans l'écosystème Bitcoin. Les obligations sont tokenisées et émises sur ce réseau.","Bitcoin bond, Liquid network, Lightning network, Sidechain, Confidential transactions, User-issued assets, Blockstream AMP service, Blockstream Mining Note, El Salvador Bitcoin bond, Hardware wallets, Atomic swaps, Liquid assets, Federated system, Block signers, Asset owners, Finality and consensus algorithm","""Les Obligations Bitcoin Tokenisées sur le Réseau Liquid: Un Aperçu Technique et Financier""","""What is Bitcoin's Liquid Network?""  with Adam Back of Blockstream",Swan Bitcoin,00:15:01,Video Youtube
30182d2afd957d9da4635f6f44b23789,l'ecosysteme du protocole bitcoin,"2. bitcoin liquid, rgb, rsk",2,https://www.youtube.com/watch?v=suxKg7Lx5V4,comment bitcoin change societe,"Olga, membre du conseil de l'association behindRGB depuis 2019 et co-fondatrice de la société FedoraPrime, parle de Bitcoin, de la blockchain et de RGB. Elle offre un aperçu de ce qu'est RGB et de son fonctionnement.","Musique, Association, RGB, Bitcoin, Blockchain, Contrats intelligents, Souveraineté, Monnaie, Banques, Échanges centralisés, Sécurité, Système financier, Hacks, Clés cryptographiques, Spéculation, Bitcoin, DeFi, Chaînes de blocs","""Découverte de Bitcoin, Blockchain et RGB : Entretien avec Olga de FedoraPrime""",RGB - Olga Ukolova - Meetup Bitcoin Lausanne,bitcoin fr,00:59:50,Video Youtube
695bc654dc860f40fd4bb9ddf9ee738d,l'ecosysteme du protocole bitcoin,"3. ecash, fedimint, cashu",2,https://www.youtube.com/watch?v=kUJmHo990Fk,comment bitcoin change societe,"Kelly et Peter discutent de noms secrets, avec Peter révélant que son vrai nom est Ben. Ils évoquent l'anonymat et l'utilisation de pseudonymes. Peter exprime sa gratitude envers Kelly pour l'invitation à son émission.","Noms secrets, Anonymat, Identité réelle, Disguise, Bar de Bitcoin, Succès, Mentor, Contributeur, Projet Alan Bits, Collaboration, Ecash, Projet Cashew, Communauté Bitcoin, David Chaum, Cryptographe légendaire, Cryptomonnaie, Système de paiement, Signatures aveugles, Confidentialité, Système de cash électronique, Décentralisation, Réflexion, Cryptomonnaie historique, Système bancaire, Système décentralisé","""Révélation de noms secrets et gratitude: Une discussion sur l'anonymat et les pseudonymes""",Scaling Bitcoin Privacy with Calle,Peter McCormack,01:21:23,Video Youtube
be5b8083b7cd1bf3daf9faf10c8e744b,l'ecosysteme du protocole bitcoin,"3. ecash, fedimint, cashu",2,https://www.youtube.com/watch?v=G4iclApJL0c&t=46s,comment bitcoin change societe,"Le texte présente une discussion sur Fetty Mint et l'utilisation de ecash comme solution d'évolutivité pour le réseau Lightning. L'orateur, Pete Win, passionné de Bitcoin, partage des réflexions concernant fetiment.org.","Fediment, Documentation, Bitcoin, Ecash, Lightning, Scalability, Open source contributions, Product leader, Core technology components, Community custody platform, Trusted community members, Privacy, Lightning payments, UTXOs, Channel factories, Coin pools, Custodians, Scalability solutions, Billion users, Financial transactions","""Exploration de Fetty Mint et de l'eCash pour le Lightning Network par Pete Win""",Fedimint Primer,Bitcoin Design,01:17:52,Video Youtube
5a72ea14cf24103acd249c2667a22683,stabilite economique,2. comment bitcoin peut redresser l'economie ?,2,https://www.youtube.com/watch?v=orKQBfZAFsk,comment bitcoin change societe,"La table ronde aborde l'économie autrichienne, keynésienne et le futur du bitcoin avec des invités spécialistes. Une discussion macroéconomique axée sur les appréciations des prix. Les participants incluent Boyer, Philippe, Herlin, des économistes.","Table ronde sur l'économie: économie autrichienne, économie keynésienne, futur de Bitcoin, Présentation des invités: Philippe Herlin, Ferghane Azihari, investisseur professionnel, Caractéristiques de l'économie keynésienne: rôle de la demande, crise économique, politiques publiques, création monétaire, consommation, investissement, Théorie de Keynes: importance de la demande, sous-consommation, politique monétaire, politique budgétaire, manipulation monétaire, inflation, déflation, Dépense publique en France: lien avec le keynésian","""Table ronde: Économie autrichienne, keynésienne, bitcoin, et appréciations des prix avec des spécialistes",L'économie du futur avec Bitcoin. La fin d'une politique keynésienne ?,Surfin' Bitcoin,00:59:40,Video Youtube
6a41d6c87db5c31de4267b6b07a71201,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://www.youtube.com/watch?v=jYBohnxiZVk,comment bitcoin change societe,"Un nouveau volet vidéo aborde les critiques sur l'impact environnemental du bitcoin, soulignant des raccourcis et des extrapolations erronées qui révèlent une incompréhension du sujet. Beaucoup de gens s'arrêtent à ces critiques infondées sans approfondir davantage.","Bitcoin et écologie, Impact environnemental de Bitcoin, Utilisation de l'énergie électrique mondiale par Bitcoin, Comparaison de Bitcoin avec le système bancaire actuel, Consommation d'énergie des mineurs de Bitcoin, Pourcentage d'électricité verte dans le réseau Bitcoin, Bénéfices écologiques potentiels de Bitcoin, Complexité du réseau électrique, Problématiques liées à l'équilibre du réseau électrique, Surplus de production d'énergie, Excédent énergétique en France, Rentabilité du minage de Bitcoin, Seuil de rentabilité pour les mineurs, Util","""Démystifier les critiques sur l'impact environnemental du bitcoin""","Bitcoin, énergie et environnement [Partie 2/3]",Grand Angle Crypto,00:18:14,Video Youtube
cf4f69b84e2df645a7c8dff425233630,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://www.youtube.com/watch?v=Xmsep3fazas,comment bitcoin change societe,"Le troisième épisode de la série aborde le lien entre le bitcoin et l'écologie, mettant en lumière que le bitcoin n'est pas aussi nuisible pour l'environnement qu'on le prétend souvent. Les critiques écologiques à l'encontre du bitcoin proviennent souvent d'une méconnaissance de la technologie, qui est comparée de manière peu objective au système bancaire traditionnel.","Bitcoin et écologie, Comparaison entre Bitcoin et système bancaire actuel, Complexité du système financier actuel, Rôle de l'or dans le système financier, Bitcoin comme nouvelle forme de monnaie, Lightning Network pour améliorer les performances de Bitcoin, Evolution du système financier, Stabilité des prix et inflation, Risque de déflation, Crise déflationniste de Fischer","""Démystifier le lien entre le bitcoin et l'écologie : Révéler la vérité méconnue""","Pour sauver la planète, commençons par changer la monnaie! [Bitcoin & écologie - partie 3/3]",Grand Angle Crypto,00:13:51,Video Youtube
028559c2a651caef15c3d63d112e326b,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://www.youtube.com/watch?v=DlmzYT24_5s,comment bitcoin change societe,"Le texte parle du retour en force du sujet du minage de Bitcoin suite à la baisse de sa valeur. Il explique le principe du dernier survivant pour comprendre les gagnants et perdants dans ce domaine. Il mentionne la création de la société Cleansat Mining en collaboration avec Guillaume, Rilcy et Sébastien Gouhspi.","Mining de Bitcoin, Principe du dernier survivant, Société CleanSat Mining, Transactions Bitcoin, Rôle des mineurs, Processus de minage, Clé gagnante (hash), Récompenses pour les mineurs, Puissance de calcul (ASIC), Consommation d'électricité, Sécurisation de la blockchain, Décentralisation du réseau Bitcoin, Nœud Bitcoin, Coûts de minage, Revenus des mineurs","""Résurgence du Minage de Bitcoin : La Success Story de Cleansat Mining""",La théorie du dernier survivant dans le minage crypto !💀,Grand Angle Crypto,00:18:47,Video Youtube
b0ff0d6270b90edb6f1b49138c4f1f14,energie,2.  minage de bitcoin : quelle utilisation d'energie ? comparee a quoi ?,2,https://www.youtube.com/watch?v=8jowNtj7Gyg,comment bitcoin change societe,"Le texte parle d'un épisode consacré à Bitcoin et à l'énergie, abordant la controverse autour de la consommation d'énergie de Bitcoin et du rôle de la Chine dans le minage de la cryptomonnaie. Deux experts sont invités pour discuter de ces sujets.","Bitcoin mining, Energy consumption, Controversy, Hashing power, China's role, Full nodes, Consensus rules, 51% attack, Network security, Market cap, UTXO set, Economic impacts, Social impacts, Logistical challenges, Mining industry motivations, Risk mitigation","""Bitcoin, Énergie et Chine : Débats avec des Experts""",BTC014: Bitcoin Mining and Energy w/ Marty Bent and Harry Sudock,Preston Pysh,01:08:36,Video Youtube
b3bfcbaed915e45a8a08a3a45410648b,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://www.youtube.com/watch?v=h2mvzUd9GMo,comment bitcoin change societe,"Un interview est sur le point de commencer concernant un projet prometteur malgré des débuts difficiles, avec une confiance renouvelée dans la connexion Internet rapide pour le mener à bien.","Projet Gridless, Bitcoin mining, Mini-réseaux électriques, Connectivité Internet en Afrique, Accès et abordabilité à l'électricité, Connectivité mobile en Afrique, Défis liés à la connectivité et à l'électricité en Afrique, Infrastructures urbaines en Afrique, Difficultés économiques dans les communautés africaines, Disparités socio-économiques en Afrique","""Renouveau de Confiance : Projet Prometteur et Connexion Internet Rapide""",How Bitcoin Can Expand the Grid in Africa with Erik Hersman,Peter McCormack,01:05:11,Video Youtube
2293b9db347a9ed0061dda7b9a581916,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://www.youtube.com/watch?v=mduJupwcuyc,comment bitcoin change societe,"Le texte aborde un sujet scientifique complexe lié à l'énergie, comparé à un ""rabbit hole"" encore plus vaste que le monde du bitcoin. L'intervenant se présente comme le ""professeur Tournesol"" et évoque une première intervention à Biarritz, après ""l'Indiana Jones du bitcoin"".","Énergie: travail, flux et stock, Thermodynamique: principes et comportement de l'énergie, Conservation de l'énergie, Équivalence entre monnaie et énergie, Preuve d'énergie dans le temps, Types d'énergie: passé et futur, Flux d'énergie: courant électrique, énergie hydraulique, Stock d'énergie: batterie","""Exploration du monde complexe de l'énergie : Le professeur Tournesol et l'Indiana Jones du bitcoin""",L'or plus énergivore que Bitcoin ?,Surfin' Bitcoin,01:16:14,Video Youtube
368e005c95b086c53a64bfb45d2ac2b0,energie,"3.  vertus economiques, sociales, environnementales du minage",2,https://www.youtube.com/watch?v=q_rXb5x-DjQ,comment bitcoin change societe,"Un animateur se prépare à animer une table ronde, en attendant les autres participants. Il rappelle l'importance de respecter le timing pour éviter la faim et l'agressivité. Jean-Marie Cambatérès est mentionné parmi les invités.","Table ronde, Présentations, Timing chargé, Bioénergie, Biodéchets, Valorisation en énergie, Clean tech, Mining de Bitcoin, Journal du coin, Fondation cancer santé, Donations en Bitcoin, Cryptomonnaie, Jean-Marie Cambastérès, Conseil économique social et environnemental, Sébastien Gouspillon, Mining de Bitcoin, Pollution, Noeuds, Transactions, Loterie, Énigme mathématique, Calculs, Énergie","""Préparation minutieuse : L'importance du timing lors d'une table ronde avec Jean-Marie Cambatérès""","Les mineurs, un danger ou une aubaine pour le réseau électrique ?",Surfin' Bitcoin,00:50:55,Video Youtube
